-1,-1,-1,-1,-1
-1,-1,-1,-1,-1
5.1,10.2,142.2,10.3,5.3
4.9,9.7,140.6,11.1,5.2
5.0,9.8,148.9,11.1,5.7
5.0,9.9,148.4,11.3,5.7
4.8,9.8,146.0,10.7,5.6
4.9,10.1,142.6,11.4,5.5
4.9,9.9,141.4,11.5,5.4
4.7,10.1,138.8,11.1,5.3
4.7,9.5,146.9,10.6,5.2
5.0,9.6,145.4,11.6,5.4
4.6,9.8,133.6,11.3,5.6
5.0,9.9,143.9,11.4,5.3
4.9,9.3,144.4,10.6,5.5
4.8,10.0,141.5,10.7,5.3
4.6,9.5,133.9,11.2,5.5
5.0,9.8,132.6,11.6,5.5
4.7,9.6,136.7,11.1,5.3
4.9,9.6,137.8,11.8,5.8
4.6,9.5,136.3,11.4,5.5
4.6,9.5,130.5,11.3,5.3
4.9,8.9,135.2,11.5,5.6
4.8,9.0,124.4,11.1,5.6
4.5,9.4,124.4,10.9,5.5
4.5,9.2,126.3,12.0,5.9
4.6,9.0,131.2,11.9,5.8
4.6,9.3,124.0,11.9,5.6
4.6,8.7,122.7,11.2,5.5
4.2,9.3,125.3,12.0,5.7
4.3,9.2,125.6,12.1,5.9
4.6,8.6,116.3,12.1,6.0
4.2,9.0,118.7,11.3,5.8
4.5,9.2,113.5,11.4,6.0
4.3,8.8,113.7,12.3,6.1
4.4,8.5,109.9,11.6,6.0
4.3,8.6,109.5,12.3,6.2
4.0,8.5,114.0,11.4,6.0
4.0,8.3,107.7,12.1,5.8
4.2,8.9,108.8,12.1,5.8
4.2,8.4,111.8,12.5,6.2
4.1,8.5,106.3,11.9,6.2
4.0,8.3,108.5,12.0,5.9
4.0,8.6,105.8,12.7,6.1
3.9,8.4,106.5,12.3,6.0
3.8,8.2,102.6,12.6,6.4
4.0,7.9,99.1,12.7,6.5
4.0,8.2,102.1,12.7,6.1
3.9,8.3,97.1,12.8,6.4
3.6,7.9,98.6,12.6,6.6
3.9,8.1,91.9,13.0,6.6
3.8,7.6,93.6,12.3,6.3
3.5,7.6,88.4,12.5,6.1
3.7,7.5,92.1,12.3,6.5
3.7,7.7,87.9,12.4,6.7
3.7,7.7,83.4,13.2,6.3
3.6,7.5,87.3,12.2,6.5
3.6,7.9,85.9,12.7,6.8
3.5,7.7,84.8,12.3,6.7
3.3,7.4,80.0,12.4,6.9
3.5,7.7,80.6,12.7,6.5
3.5,7.2,83.4,12.2,6.8
3.4,7.6,78.9,12.5,6.3
3.4,7.2,79.2,13.0,6.3
3.1,7.5,73.2,12.9,6.7
3.1,6.4,76.9,14.3,6.7
3.3,5.8,70.3,15.8,6.5
3.6,5.1,45.2,17.7,7.2
3.6,4.5,28.3,23.0,7.7
4.0,4.2,19.5,30.2,7.8
4.4,3.8,15.2,39.7,8.8
5.4,3.2,10.9,73.0,9.3
6.4,3.1,8.6,73.1,10.7
7.4,3.0,6.8,70.2,13.4
8.0,2.6,5.6,74.8,15.9
8.6,2.2,4.3,65.5,18.3
8.0,1.6,3.5,44.4,20.6
6.9,0.7,2.3,34.3,22.3
6.9,0.4,1.4,23.6,25.2
8.7,0.3,0.8,17.5,30.4
10.7,0.2,0.3,12.2,37.7
13.5,0.2,0,7.7,73.0
20.7,0.3,0,5.0,71.2
40.4,0.3,0,2.6,70.1
111.3,0.3,0,0.9,66.6
104.0,0.2,0,0.1,68.9
104.2,0.2,0,0.3,66.3
104.7,0.2,0,0.7,64.5
78.7,0.2,0,1.3,65.0
74.7,0.2,0,1.3,64.0
66.3,0.3,0,1.8,63.7
66.3,0.6,0,2.1,68.5
68.0,1.1,0,2.9,68.1
68.7,1.6,0,3.6,63.4
68.1,2.3,0.0,4.1,69.6
72.9,2.9,0.6,5.0,69.4
83.6,3.5,1.0,6.2,66.5
84.8,4.3,1.7,6.6,64.1
91.8,5.1,2.2,7.7,65.5
92.8,5.5,2.9,8.2,65.1
75.6,5.9,3.2,9.8,67.3
57.0,6.0,3.7,12.0,70.4
36.8,5.5,4.1,15.2,71.3
26.7,5.2,4.4,18.8,31.1
20.4,4.8,5.1,25.4,23.9
14.8,4.4,5.9,37.6,17.5
12.6,4.5,7.5,64.1,13.6
9.6,4.4,8.4,68.1,11.6
7.6,4.2,10.5,69.6,9.5
6.9,4.6,12.9,68.4,8.4
6.0,4.6,15.3,44.4,7.5
5.5,4.5,16.8,34.7,7.4
4.8,4.0,17.2,34.2,8.1
4.1,3.9,18.1,32.3,7.8
3.3,3.4,17.5,32.0,8.6
2.9,2.8,18.0,30.8,8.7
2.3,2.2,16.4,33.9,9.3
1.7,1.8,15.6,33.1,9.7
1.2,1.2,14.8,32.9,10.3
0.6,0.7,13.4,37.1,11.3
0.1,0.2,11.2,60.7,11.8
0,0.3,14.0,32.0,10.9
0,0.3,16.0,29.1,11.4
0,0.2,16.6,28.3,11.4
0,0.2,19.7,27.7,11.4
0,0.1,23.2,27.4,10.7
0,0.1,26.4,24.2,10.8
0,0.1,31.3,23.7,11.7
0,0.1,35.3,24.1,11.5
0,0.1,43.4,23.7,11.2
0,0.1,45.6,21.3,11.9
0,0.1,43.6,21.0,11.1
0,0.1,43.5,21.1,12.0
0,0.1,39.1,20.3,12.0
0,0.1,39.4,21.1,12.0
0,0.1,36.9,20.6,12.0
0,0.0,37.9,53.2,11.7
0,0.0,34.9,52.6,11.7
0,0.0,35.1,48.6,11.2
0,0.0,32.2,46.3,11.7
0,0.0,30.8,45.7,12.2
0,0.0,29.9,46.7,11.7
0,0.0,28.5,44.7,11.6
0,0.0,28.0,41.3,11.9
0,0.0,24.9,41.1,12.2
0,-0.0,24.9,36.6,12.3
0,-0.0,23.8,34.0,11.3
0,-0.0,22.2,34.1,11.6
0,-0.0,20.1,33.4,11.2
0,-0.0,18.5,30.9,12.3
0,0.3,18.9,30.6,11.2
0,0.7,18.7,30.8,11.3
0,1.2,16.7,32.2,11.4
0,1.9,17.5,34.0,11.6
0,3.1,16.6,33.0,11.3
0,4.4,17.9,38.3,11.3
0,5.9,18.1,42.4,11.4
0,8.1,17.3,49.3,10.9
0.1,10.5,18.2,57.5,11.1
0.6,14.5,19.3,70.1,11.8
1.1,18.0,20.7,90.4,13.2
1.6,17.7,21.1,125.8,13.3
2.2,16.6,22.8,154.4,13.2
2.8,16.9,22.2,169.0,12.9
3.2,16.2,22.7,173.7,13.2
3.8,14.9,21.5,174.7,13.0
4.4,14.3,21.7,168.6,13.0
4.6,14.6,22.2,180.1,12.1
5.5,14.5,21.3,180.7,11.7
5.6,14.3,20.5,170.4,11.7
6.3,13.3,20.0,173.4,10.8
6.6,12.9,19.5,165.4,10.7
7.4,12.5,18.2,176.0,10.6
7.4,11.8,17.6,167.3,9.4
8.3,12.0,19.5,179.0,9.8
10.4,11.0,20.3,162.1,10.9
11.9,10.8,21.7,50.4,11.9
14.2,11.8,25.2,29.9,14.5
13.9,11.9,32.9,31.1,19.8
12.1,12.4,37.6,11.0,22.8
12.1,12.8,42.3,9.0,26.3
11.7,12.6,44.6,8.7,26.8
11.5,12.5,54.9,7.5,34.8
10.6,13.5,81.8,5.6,48.5
9.9,15.0,111.5,5.5,65.6
10.1,14.9,140.5,5.4,84.6
9.6,15.0,162.7,5.5,105.7
10.3,16.0,171.1,4.4,118.6
9.6,15.5,161.1,4.2,133.9
9.7,15.3,159.2,3.4,139.3
9.9,15.5,167.3,4.2,141.9
9.4,15.0,162.7,4.1,130.6
9.9,16.0,165.4,4.1,131.5
9.7,16.0,165.7,4.3,135.1
9.7,16.2,168.8,4.3,123.7
9.3,14.9,161.6,4.2,119.9
9.1,15.8,161.0,4.3,101.6
9.4,15.3,161.5,4.4,84.4
9.7,16.2,163.2,4.1,71.3
9.3,14.9,162.1,28.8,55.5
9.4,15.8,160.6,28.6,43.5
9.4,16.8,157.6,30.6,170.7
9.7,18.3,130.6,31.2,163.2
9.3,21.2,49.9,2.7,164.7
9.2,22.7,34.0,2.3,113.8
9.5,23.6,27.5,2.1,102.3
9.8,25.5,25.4,1.9,94.1
10.0,27.8,22.0,1.6,87.5
10.5,28.3,21.8,1.5,84.9
10.0,28.1,19.5,42.1,82.8
11.0,30.3,19.1,41.2,-0.0
11.3,28.8,18.0,41.3,0.3
11.0,30.5,16.6,37.9,0.1
11.0,31.5,16.7,36.9,-0.0
10.9,30.7,16.2,36.3,0
11.2,32.1,14.8,37.5,0
11.8,30.6,14.4,35.6,0
11.4,32.4,13.7,33.4,0
12.7,33.9,13.5,34.1,0
12.5,32.3,13.2,32.8,0
13.3,38.6,10.6,32.8,0
13.6,45.1,11.6,38.3,0
14.5,57.9,11.8,48.7,0
15.6,88.4,12.3,72.0,0
17.7,157.2,13.6,128.9,0
20.3,149.3,16.5,134.4,0.6
22.5,48.2,19.0,22.7,1.6
29.0,19.8,22.1,6.8,2.6
33.5,11.4,27.3,3.5,29.2
40.0,9.7,31.0,2.5,28.1
40.7,9.6,30.8,2.4,29.4
42.8,10.0,33.8,2.7,30.3
44.3,9.4,33.1,3.0,2.8
50.7,9.8,34.7,3.6,2.6
52.3,9.4,32.6,3.8,1.5
51.6,8.6,32.5,4.6,0.3
53.4,9.2,33.2,4.9,0
57.7,8.6,31.3,5.5,0
55.9,7.9,31.2,6.1,0
57.1,7.8,30.2,6.7,0
59.4,7.4,29.8,8.4,0
61.8,7.0,26.3,9.2,0
62.6,6.2,25.7,10.6,0
64.9,5.7,24.2,11.6,0.4
5.1,5.2,23.8,12.9,0.9
4.8,4.7,23.0,14.2,1.4
4.4,4.1,21.3,15.8,2.0
4.2,3.7,20.4,16.9,2.5
3.2,3.2,19.2,18.6,2.9
2.6,2.7,16.7,19.9,3.7
2.0,2.1,15.6,21.4,3.9
1.6,1.5,15.0,23.5,4.8
1.0,1.0,13.6,22.8,5.0
0.6,0.7,13.1,23.6,5.3
0.3,0.6,14.2,21.6,5.8
0.1,0.6,16.0,20.0,5.3
0,0.7,19.4,17.7,5.6
0,0.7,21.0,17.8,5.8
0,0.7,25.5,15.7,5.4
0,0.7,29.0,15.4,5.4
0,0.7,36.5,15.1,5.6
0,0.7,40.7,14.4,5.7
0,0.7,52.4,14.1,6.1
0,0.7,63.7,13.8,5.7
0,0.8,73.0,12.9,6.0
0,0.8,77.7,13.4,6.0
0,0.7,92.1,13.1,6.3
0,0.8,91.3,13.1,5.9
0,0.8,95.0,12.9,6.1
0,0.8,89.4,12.2,6.3
0,0.8,92.4,12.7,6.2
0,0.8,88.2,12.1,6.1
0,0.9,84.0,12.6,6.2
0,0.9,88.0,12.6,6.5
0,0.9,85.3,12.6,6.4
0,0.9,82.5,12.1,6.7
0,0.9,79.7,11.9,6.2
0,0.9,80.3,12.2,6.2
0,0.9,77.6,12.8,6.4
0,0.9,80.5,12.0,6.2
0,0.9,81.3,12.5,6.7
0,0.9,77.9,12.4,6.6
0,1.0,74.8,13.0,6.4
0,0.9,70.8,11.9,6.2
0,0.9,71.9,12.6,6.3
0,1.0,73.3,12.2,6.3
0,1.0,70.1,12.9,6.4
0,1.0,65.9,12.7,6.5
0,1.0,64.9,11.9,6.6
0,1.0,63.5,12.2,6.6
0,1.0,64.8,12.7,6.3
0,1.0,61.9,12.5,6.6
0,1.0,59.3,13.0,6.8
0,1.0,59.2,12.1,6.3
