-1,-1,-1,-1,-1
-1,-1,-1,-1,-1
4.7,9.9,143.8,11.1,5.6
4.8,9.7,151.0,11.1,5.7
4.7,10.4,151.3,10.4,5.6
5.0,9.9,148.1,11.0,5.5
5.1,10.2,140.7,11.0,5.5
4.9,9.6,144.7,10.5,5.4
4.9,10.1,150.4,10.6,5.3
4.9,9.9,141.0,11.1,5.6
4.7,9.6,149.6,11.4,5.2
4.9,9.3,136.4,11.5,5.5
5.0,9.8,143.7,10.6,5.7
4.7,9.3,139.5,11.2,5.4
4.9,9.5,142.1,11.6,5.5
4.9,9.2,145.4,11.4,5.5
4.7,9.3,139.2,11.3,5.4
4.8,9.2,137.7,11.0,5.3
4.9,9.6,136.1,11.5,5.7
5.0,9.3,135.1,11.4,5.3
5.0,9.3,131.3,10.6,5.8
4.8,10.0,132.2,10.7,5.5
4.9,9.1,139.9,10.9,5.4
4.7,9.6,140.2,10.8,5.6
4.9,9.6,130.2,11.5,5.5
4.9,9.9,132.2,11.4,5.5
5.0,9.1,138.9,11.3,5.6
4.9,9.4,135.4,10.8,5.3
4.7,9.3,133.1,11.4,5.5
4.9,9.4,128.5,11.6,5.8
4.7,9.8,132.6,11.1,5.3
4.5,9.7,136.4,11.0,5.6
4.8,9.7,133.1,10.7,5.5
4.9,11.0,133.1,10.1,5.7
4.9,12.0,125.8,9.1,5.8
5.1,13.9,63.5,8.8,5.8
5.1,16.3,48.7,7.8,5.8
5.4,18.3,38.6,7.4,5.9
5.4,18.5,35.8,6.8,6.2
5.4,21.3,32.7,6.5,5.8
5.8,21.2,30.4,6.6,6.3
6.1,21.6,29.6,6.2,5.6
6.5,24.0,27.4,6.0,5.8
6.6,25.1,28.0,5.7,5.3
6.6,25.7,25.0,5.6,5.1
6.7,25.1,25.4,5.6,5.3
7.1,25.1,23.6,5.0,5.0
7.3,26.8,24.4,5.1,4.6
7.4,25.9,24.8,4.5,4.2
8.3,27.4,23.8,4.1,3.8
8.5,26.7,22.5,3.8,3.5
9.1,28.7,22.9,3.5,2.8
9.4,29.4,21.1,2.9,2.5
9.4,29.9,20.5,2.6,2.0
9.9,29.8,19.7,2.1,1.6
10.8,31.7,17.6,1.6,1.1
10.6,30.4,16.6,1.1,0.7
11.3,29.9,17.7,1.0,0.4
10.8,28.0,19.8,0.9,0.1
10.4,25.8,23.3,1.0,0
10.9,24.0,27.3,1.0,0
10.5,25.4,31.7,0.9,0
10.7,24.0,38.3,1.0,0
10.5,21.6,46.7,1.0,0
10.9,22.9,50.7,0.9,0
10.8,22.3,65.3,1.0,0
10.7,20.3,73.9,0.9,0
11.5,19.8,96.1,1.0,0
11.0,21.2,97.5,0.9,0
10.9,20.1,96.2,1.0,0
11.4,20.5,100.2,1.0,0
11.4,18.9,91.6,1.0,0
11.5,20.0,97.3,1.0,0
11.2,18.8,94.4,1.0,0
11.8,19.2,94.1,1.0,0
11.7,18.6,87.5,1.0,0
11.5,20.0,87.0,1.0,0
11.0,18.8,88.0,1.0,0
11.4,19.5,80.7,0.9,0
10.9,18.8,80.3,1.0,0
11.1,18.6,85.6,0.9,0
11.2,18.5,81.2,0.9,0
11.3,20.1,76.2,1.0,0
11.3,18.8,83.1,1.0,0
11.4,19.7,75.2,1.0,0
11.1,18.6,75.8,1.0,0
11.4,19.8,74.5,1.0,0
11.9,19.4,71.8,1.0,0
11.4,18.7,73.4,1.0,0
11.6,18.7,70.9,1.0,0
11.5,18.4,70.5,1.0,0
11.9,19.4,72.2,0.9,0
10.8,19.8,69.9,0.9,0
11.6,19.0,64.8,1.0,0
11.8,20.0,66.0,0.9,0
11.8,18.4,63.1,0.9,0
11.9,19.5,64.3,0.9,0
11.2,18.3,65.3,0.9,0
11.9,20.0,60.5,0.9,0
10.8,19.6,57.4,0.9,0
11.9,18.9,59.8,0.8,0
10.9,19.8,54.3,0.8,0
11.3,19.6,58.1,0.8,0
11.8,18.8,54.3,0.8,0
11.8,18.7,52.5,0.8,0
10.8,19.0,53.1,0.8,0
10.9,19.5,49.8,0.8,0
11.5,18.8,48.6,0.8,0
11.6,18.6,46.0,0.7,0
11.4,18.3,48.1,0.7,0
11.1,19.1,47.1,0.8,0
11.4,19.3,43.3,0.7,0
11.5,18.9,44.1,0.7,0
10.9,18.5,42.9,0.8,0
11.8,19.7,41.4,0.7,0
11.7,18.9,38.4,0.7,0
10.8,19.6,38.1,0.7,0
11.8,19.7,36.3,0.7,0
11.8,18.5,34.8,0.7,0
10.9,19.4,33.6,0.7,0
10.8,19.6,33.3,0.8,0
11.3,18.7,30.5,0.8,0
11.3,18.9,31.2,0.8,0
11.3,18.5,30.5,0.8,0
11.6,18.2,30.0,0.9,0
11.8,18.6,27.9,0.8,0
11.5,17.9,27.6,0.8,0
11.1,18.5,27.3,0.9,0
11.2,18.9,27.9,0.9,0
11.2,18.1,27.5,0.8,0
11.7,18.1,25.1,0.9,0
11.3,17.8,25.3,0.8,0
10.9,19.0,24.0,0.9,0
11.3,19.6,24.0,0.8,0
11.6,19.4,24.6,0.8,0
11.0,18.6,22.2,0.4,0
11.2,19.3,23.6,35.4,0
10.9,18.9,21.0,34.2,0
11.4,18.1,21.8,32.4,0
11.2,18.4,20.8,32.1,0
11.0,18.7,21.0,32.5,0
11.7,18.6,19.9,31.3,0
11.6,18.8,18.7,30.0,0
11.5,18.0,19.3,30.1,0
11.3,19.3,18.6,27.4,0
11.0,18.5,18.1,28.0,0
10.7,19.1,16.0,27.7,169.9
10.7,19.0,16.1,26.5,155.6
10.9,18.6,15.3,24.9,169.8
11.2,18.6,15.6,22.8,163.6
10.8,19.3,15.0,22.1,166.9
11.3,17.7,13.3,21.8,161.0
11.6,19.4,13.2,23.4,171.0
10.8,19.4,13.5,22.8,62.4
11.6,18.5,12.8,26.0,31.9
10.9,17.0,12.8,28.1,24.7
11.2,15.4,12.6,31.2,25.3
11.9,13.8,13.2,35.6,25.1
12.9,13.3,13.4,41.4,25.4
13.8,12.2,13.6,48.8,25.3
13.5,11.3,13.0,57.8,27.9
14.6,10.7,13.0,67.0,5.4
14.7,10.6,13.9,77.6,5.3
15.6,9.9,13.3,86.7,5.6
15.8,9.6,13.2,92.3,28.5
16.4,9.2,12.2,97.6,27.9
18.7,8.8,12.6,122.3,29.1
16.6,8.5,13.9,154.8,29.7
15.7,8.3,14.0,156.3,33.4
14.0,8.1,14.6,166.6,5.8
11.8,7.7,16.2,93.5,5.2
10.4,7.5,17.4,60.5,4.9
10.2,7.2,17.9,44.4,5.0
9.0,7.3,20.2,34.6,5.0
8.8,7.2,21.8,29.0,4.6
7.9,7.3,24.8,26.8,4.9
7.3,7.3,27.9,22.2,4.6
7.2,7.7,29.3,20.8,4.9
6.6,7.7,33.1,22.1,5.0
6.3,7.6,34.1,20.9,4.8
6.1,7.1,36.8,21.9,5.0
6.1,7.6,42.0,20.7,4.9
5.8,7.5,49.2,22.2,5.0
5.3,8.6,72.9,22.6,5.1
5.1,9.0,113.2,22.6,5.1
5.3,9.4,157.8,24.2,5.1
4.7,9.5,157.4,23.7,5.0
5.0,9.9,149.4,23.3,4.9
5.0,10.2,157.8,23.5,5.1
4.9,9.6,156.3,24.6,5.2
4.9,10.6,148.5,22.5,5.3
4.9,10.2,151.8,21.6,5.0
4.8,10.1,152.1,20.8,5.2
4.7,10.0,148.3,20.8,5.0
4.8,10.8,156.1,20.5,5.3
5.0,11.7,129.3,22.8,5.5
4.7,12.5,99.1,23.4,5.3
5.0,12.8,79.0,22.0,5.4
5.1,13.9,72.8,21.4,5.9
5.2,14.3,55.2,22.1,5.7
5.4,16.2,44.7,25.8,5.4
5.7,19.6,36.4,26.2,5.6
5.9,21.4,33.2,28.8,5.8
6.4,24.8,26.6,29.8,5.6
6.6,26.9,24.6,33.9,5.5
7.0,33.9,20.0,37.4,6.2
7.7,42.0,16.3,49.8,6.7
7.9,56.1,14.6,62.6,6.5
9.1,85.6,12.5,96.2,7.6
10.1,150.2,11.3,142.5,7.9
11.9,142.7,11.8,138.1,8.7
13.7,141.9,13.4,70.0,38.0
16.8,60.7,16.2,28.5,37.4
19.0,39.5,18.0,19.9,35.7
24.1,26.4,21.0,13.1,34.3
30.1,20.8,25.6,9.9,33.0
34.8,17.1,29.2,8.9,33.0
43.3,15.3,34.3,7.6,32.4
53.8,12.2,43.8,6.3,29.4
76.8,10.2,64.5,5.1,29.3
119.6,8.3,96.9,4.5,29.7
140.5,8.5,136.0,4.7,29.4
141.2,9.6,134.7,4.2,29.5
146.7,9.7,141.4,4.1,30.5
145.4,9.7,131.8,3.3,30.2
150.4,9.8,130.0,3.3,29.1
139.4,8.6,138.1,3.0,29.9
146.1,10.0,139.0,2.9,30.9
139.6,9.9,132.0,3.1,30.5
145.5,10.2,128.1,2.8,31.5
148.3,9.5,129.4,2.9,30.7
111.0,9.9,131.2,2.9,30.4
95.4,10.1,128.8,2.8,31.5
56.8,10.0,127.3,2.7,29.5
25.9,10.7,132.2,2.7,30.5
4.5,10.8,112.9,2.6,29.8
4.9,10.9,98.0,2.4,-0.0
4.9,11.4,87.7,2.3,0
5.3,11.2,80.2,2.1,0
4.6,11.8,74.0,2.0,0
5.1,12.4,72.5,1.8,0
4.9,12.1,67.0,1.6,0
4.9,11.9,65.7,1.5,0
5.1,12.3,62.7,1.3,0
5.7,13.1,59.1,1.2,0
5.8,12.9,59.4,1.0,0
5.6,13.4,58.5,0.9,0
5.9,14.0,59.6,0.7,0
6.0,13.7,54.0,0.5,0
6.2,14.7,52.1,0.4,0
6.0,15.0,52.8,0.2,0
6.7,15.1,54.4,0.0,0
6.2,14.5,67.0,0.1,0
6.3,14.4,75.1,0.1,0
6.6,13.9,88.9,0.1,0
6.8,14.2,104.9,0.1,0
6.7,13.2,103.9,0.1,0
6.9,13.9,100.1,0.1,0
6.9,12.9,97.6,0.1,0
6.9,13.7,100.2,0.1,0
7.0,12.6,99.9,0.1,0
6.8,13.6,97.3,0.1,0
6.7,12.7,97.7,0.1,0
7.1,13.2,94.3,0.1,0
7.0,12.7,90.5,0.2,0
7.1,13.4,93.0,0.2,0
6.7,13.0,92.4,0.2,0
7.0,13.4,88.0,0.2,0
6.9,13.4,85.8,0.2,0
7.1,12.7,87.5,0.2,0
6.7,12.4,84.9,0.2,0
6.8,13.3,78.1,0.2,0
7.1,13.3,78.7,0.2,0
7.3,13.5,76.4,0.2,0
7.1,12.4,77.1,0.2,0
7.0,13.4,79.4,0.2,0
6.8,13.1,75.4,0.2,0
6.8,13.7,73.1,0.2,0
6.7,13.6,69.7,0.3,0
7.0,12.5,71.3,0.3,0
6.7,13.1,67.6,0.3,0
6.8,13.3,65.4,0.3,0
7.1,12.8,66.4,0.3,0
6.9,12.8,66.2,0.3,0
7.0,13.4,65.5,0.3,0
6.9,12.5,62.2,0.3,0
7.3,13.6,59.9,0.3,0
7.1,12.8,58.0,0.3,0
6.7,12.9,58.8,0.3,0
6.7,13.7,55.3,0.3,0
7.4,13.5,58.3,0.4,0
7.2,13.2,57.2,0.4,0
7.1,13.3,55.3,0.4,0
6.9,13.3,51.9,0.4,0
6.9,13.1,51.9,0.4,0
7.0,13.8,48.4,0.4,0
7.1,12.8,50.2,0.4,0
7.4,13.4,46.1,0.4,0
6.9,12.9,46.8,0.4,0
