-1,-1,-1,-1,-1
-1,-1,-1,-1,-1
4.8,10.0,141.5,10.4,5.6
5.0,10.2,138.0,10.7,5.4
5.1,9.1,150.4,11.4,5.4
4.8,8.6,124.4,12.1,5.6
4.9,7.9,80.9,13.6,5.4
5.2,7.0,50.5,15.7,5.7
5.4,6.4,34.4,19.9,6.2
6.1,5.8,26.8,24.6,6.4
6.6,5.2,18.9,34.9,6.8
7.4,5.3,15.7,48.0,8.1
7.9,4.8,13.5,77.7,9.1
8.1,4.6,11.5,115.1,9.3
8.2,4.3,10.1,151.6,9.9
8.1,4.2,9.7,150.0,11.4
8.3,3.8,8.6,144.5,12.6
7.6,3.2,8.3,141.9,13.2
6.5,2.9,8.0,147.2,12.1
6.0,2.7,8.1,148.1,11.9
4.8,2.7,9.7,90.6,11.6
4.2,2.6,11.1,58.0,11.2
3.5,2.8,14.0,43.9,10.0
2.8,3.2,18.4,31.3,9.0
2.4,3.5,29.1,24.3,8.5
2.2,4.1,48.4,18.7,8.7
2.1,5.1,135.0,16.3,7.9
2.0,7.1,135.8,13.0,8.2
2.3,9.2,87.1,11.6,8.9
2.4,11.7,55.2,10.7,8.4
2.6,14.0,40.9,9.9,9.0
3.0,16.6,33.3,9.2,9.4
3.1,18.7,30.4,9.1,9.2
3.6,22.8,26.7,8.3,9.4
4.1,25.8,25.9,8.2,8.9
4.8,28.2,24.8,7.8,9.2
5.3,29.3,23.4,7.4,8.7
5.8,34.3,20.4,6.8,8.1
6.5,35.8,20.1,5.9,7.6
7.0,39.5,18.8,5.2,6.9
8.0,40.7,16.5,4.8,6.1
8.6,44.6,15.9,4.2,5.2
9.3,43.4,14.2,3.3,4.7
10.2,49.2,13.4,2.8,3.8
11.0,50.4,11.8,2.3,3.4
11.2,53.3,10.5,1.5,2.5
11.6,53.1,9.7,1.0,1.8
12.1,46.0,10.4,1.0,1.6
11.3,44.9,10.6,1.0,1.4
10.8,37.5,12.3,1.0,1.1
10.8,34.4,14.1,1.0,0.9
10.9,34.9,15.5,1.0,0.8
11.1,30.2,16.6,1.0,0.5
11.3,29.1,19.3,1.0,0.3
11.3,27.3,22.4,1.0,0.1
11.4,26.1,24.7,1.0,0
11.1,23.9,27.5,1.0,0
11.1,24.0,34.0,1.0,0
11.3,23.4,39.6,1.0,0
11.3,21.6,46.8,1.1,0
11.5,21.4,57.3,1.0,0
11.5,20.4,64.6,0.9,0
10.8,20.1,85.3,1.0,0
11.3,19.7,107.7,1.0,0
11.1,20.7,102.6,1.0,0
11.5,20.6,102.2,1.0,0
11.8,19.1,106.5,1.1,0
11.0,18.9,104.0,1.1,0
11.6,20.5,98.2,1.0,0
12.0,19.7,101.8,1.0,0
11.0,19.9,97.4,1.0,0
11.8,20.0,94.4,1.0,0
11.4,19.7,96.6,1.0,0
11.1,20.2,89.0,1.0,0
11.6,19.0,92.9,1.0,0
11.3,20.2,92.4,1.0,0
11.3,19.8,89.6,0.9,0
11.8,20.1,88.7,0.9,0
12.0,20.0,82.9,1.0,0
11.0,18.9,83.6,0.9,0
11.2,20.0,86.5,1.0,0
11.7,19.9,81.8,0.9,0
12.0,19.0,81.3,0.9,0
11.2,18.7,76.4,1.0,0
11.0,19.8,79.3,0.9,0
11.6,19.0,75.7,0.9,0
11.3,20.1,74.2,0.9,0
11.9,19.8,74.6,0.9,0
11.5,18.7,69.3,0.9,0
11.7,19.1,73.4,0.9,0
11.2,19.8,72.5,0.9,0
11.0,19.7,70.6,0.9,0
11.3,19.4,68.7,0.9,0
11.1,19.4,65.9,0.9,0
11.1,18.7,62.1,0.9,0
11.6,19.5,61.0,0.9,0
11.2,19.1,60.8,0.9,0
11.2,19.1,60.2,0.9,0
11.8,18.9,59.1,0.9,0
11.5,18.5,56.5,0.9,0
11.3,19.7,57.3,0.8,0
11.1,18.7,55.5,0.8,0
11.5,19.5,52.8,0.8,0
10.9,19.0,51.5,0.8,0
11.8,18.9,52.3,0.8,0
11.3,19.2,48.7,0.8,0
11.5,18.7,47.7,0.8,0
11.4,18.5,48.8,0.8,0
11.0,18.3,44.2,0.8,0
11.6,18.3,43.0,0.8,0
11.3,19.9,41.6,0.8,0
11.6,19.1,41.4,0.7,0
11.1,18.7,38.8,0.8,0
11.7,18.2,39.5,0.7,0
11.7,18.9,39.5,0.7,0
11.7,18.3,37.0,0.8,0
11.3,18.5,33.8,0.7,0
11.2,19.8,33.2,0.7,0
11.8,19.2,32.0,0.7,0
11.7,19.4,31.3,0.7,0
11.1,18.7,29.6,0.7,0
10.8,19.4,27.4,0.7,0
11.3,19.8,27.6,0.7,0
11.0,19.6,25.4,0.7,0
11.1,19.9,23.8,0.7,0
10.9,18.3,22.2,0.3,0
11.4,19.1,22.4,35.1,0
11.0,19.4,19.6,32.5,0
11.7,18.4,18.6,31.7,0
11.5,18.7,18.1,30.9,0
11.6,20.4,18.2,31.2,0
11.0,24.4,17.1,34.8,0
11.9,22.1,17.4,39.4,0
11.6,19.7,17.6,45.1,0
12.7,18.1,17.9,56.6,0
13.1,16.5,18.7,77.0,0
15.3,16.8,20.9,115.5,0
15.7,16.6,21.9,171.5,0.4
17.8,15.1,25.3,158.6,1.2
19.1,15.1,26.0,46.8,1.9
21.4,15.2,27.2,22.9,2.0
21.7,14.6,28.4,24.4,2.1
20.0,15.0,29.3,24.4,1.7
19.4,14.9,29.2,23.1,1.4
18.3,14.2,26.9,23.3,0.8
18.4,14.4,27.6,23.4,0.2
18.3,13.8,27.7,21.9,0
18.4,13.2,28.3,21.3,0
17.3,12.1,27.1,23.9,0
17.5,12.6,26.6,25.7,0
15.6,12.1,27.3,20.2,0
14.9,12.0,29.3,21.7,0
13.8,12.1,36.6,22.3,0
12.6,12.6,45.0,21.2,0
11.6,14.0,65.3,24.3,0
11.5,16.3,104.0,25.0,3.0
11.6,18.2,161.0,1.8,22.8
11.2,19.9,154.8,1.2,165.9
11.2,21.3,79.2,0.8,171.9
11.3,22.7,53.1,0.5,158.8
11.4,22.7,51.3,0.6,158.7
11.1,22.5,45.4,0.7,161.1
10.9,23.1,47.6,0.5,0
11.0,22.8,47.4,32.6,0
10.8,23.2,44.3,32.1,0
11.6,22.3,44.7,29.7,0
11.5,23.6,44.7,27.7,0
11.0,24.0,42.1,27.5,0
11.4,23.8,42.8,26.2,0
11.9,24.4,40.5,25.5,0
12.2,24.6,41.6,26.0,0
11.4,25.4,31.9,26.7,0
12.3,26.9,19.6,29.0,0
12.3,32.2,12.4,33.8,0
13.0,39.8,12.4,42.0,0
14.2,53.8,13.4,55.6,0
15.2,74.1,13.5,68.8,0
15.6,88.6,14.2,91.0,0
17.0,109.2,14.0,103.1,0
17.8,153.3,15.3,138.0,0
19.5,150.9,15.8,127.6,0
20.9,108.4,18.6,47.7,0.4
24.0,47.2,18.8,21.3,0.7
26.2,29.8,19.6,14.1,0.8
30.1,17.6,21.4,8.6,1.3
34.2,9.4,25.1,5.6,2.0
36.8,9.3,27.1,4.5,2.5
41.1,9.1,29.4,3.9,2.5
46.3,9.4,30.1,4.2,2.2
48.0,9.0,29.9,4.2,1.4
48.8,8.6,32.2,4.6,0.4
55.5,8.9,34.6,4.1,0.4
63.6,9.1,38.2,3.8,0
69.5,8.8,42.1,3.8,0
74.0,9.0,40.1,4.1,0
82.2,8.2,41.5,4.3,0
87.1,8.3,41.0,4.5,0
87.4,7.9,40.4,5.0,0
89.3,7.8,40.4,5.9,0
5.8,7.3,40.5,6.3,0
5.5,6.9,38.2,7.2,0
5.1,6.1,38.4,8.1,0.3
5.2,5.9,35.6,8.9,0.6
4.3,5.7,36.4,8.7,1.0
4.1,5.3,33.8,9.9,1.4
3.7,4.6,33.0,10.1,1.8
3.1,4.3,31.1,10.9,2.0
2.7,3.9,30.3,12.0,2.6
2.6,3.5,28.9,12.6,2.8
2.1,3.3,28.1,13.8,3.1
1.7,3.0,27.5,14.3,3.7
1.4,2.4,25.0,15.4,3.8
1.1,2.1,24.9,15.1,4.2
0.7,1.7,22.8,17.1,4.7
0.3,1.2,22.2,17.8,5.0
-0.0,0.8,21.2,17.3,5.4
0,0.8,22.5,17.5,5.8
0,0.7,26.1,17.1,5.4
0,0.7,30.3,15.5,5.6
0,0.7,33.9,15.4,5.8
0,0.7,42.5,14.5,6.0
0,0.8,50.7,13.7,6.2
0,0.7,61.9,13.6,5.7
0,0.8,66.3,13.3,6.0
0,0.8,95.7,12.7,6.1
0,0.8,90.9,12.6,6.1
0,0.8,86.2,13.0,5.9
0,0.8,89.4,13.2,6.5
0,0.8,83.7,13.2,6.3
0,0.9,84.3,12.3,6.1
0,0.8,81.7,13.1,6.1
0,0.9,81.1,12.5,6.7
0,0.9,84.8,13.0,6.2
0,0.8,77.8,12.7,6.3
0,0.9,78.7,12.7,6.2
0,0.9,75.7,12.7,6.4
0,0.9,80.2,12.7,6.2
0,0.9,76.2,12.7,6.3
0,0.9,72.8,13.0,6.7
0,1.0,71.4,11.8,6.8
0,0.9,70.6,12.2,6.5
0,0.9,71.4,12.2,6.2
0,1.0,70.4,12.3,6.4
0,0.9,66.5,12.1,6.8
0,1.0,65.7,12.1,6.7
0,1.0,67.5,11.9,6.4
0,1.0,62.4,12.9,6.5
0,1.0,64.6,12.1,6.4
0,1.0,58.4,12.5,6.4
0,1.0,58.0,12.5,6.7
0,1.1,56.0,12.7,6.2
0,1.0,58.5,12.3,6.8
0,1.0,53.9,13.1,6.5
0,1.0,56.4,12.7,6.4
0,1.1,52.9,12.1,6.5
0,1.0,50.3,12.8,6.7
0,1.1,48.3,13.0,6.9
0,1.1,46.8,13.2,6.4
0,1.1,47.0,12.9,6.8
0,1.1,45.8,12.4,6.7
0,1.2,43.6,12.3,6.7
0,1.2,43.5,12.6,6.4
0,1.1,43.3,12.7,6.6
0,1.1,39.2,13.2,6.8
0,1.2,38.9,12.9,6.3
0,1.2,39.2,12.4,6.9
0,1.2,36.1,12.5,6.9
0,1.1,35.6,13.0,6.5
0,1.2,34.9,12.0,6.9
0,1.2,32.3,12.1,6.4
0,1.2,30.8,12.2,6.7
0,1.3,31.2,12.6,6.9
0,1.3,29.0,12.6,6.7
0,1.3,28.7,12.4,6.9
0,1.3,27.3,12.7,6.5
0,1.3,25.2,13.2,6.5
0,0.5,24.3,13.0,6.4
0,0.7,22.0,12.5,6.6
0,0.9,20.1,12.6,6.3
0,1.1,18.7,12.8,6.6
0,0.6,18.8,12.2,6.7
0,28.3,16.3,12.3,6.4
0,24.8,15.0,12.2,6.8
0,24.2,14.3,12.7,6.4
0,21.7,12.6,13.1,6.9
114.0,19.8,11.9,12.2,6.7
103.7,18.3,9.8,12.2,6.9
107.4,16.6,9.5,12.8,6.5
90.6,15.3,8.3,13.5,7.1
37.0,16.3,7.6,12.0,7.2
20.9,18.7,7.6,10.8,7.3
12.8,21.2,7.6,9.0,7.0
7.9,28.2,7.8,8.4,7.5
5.1,37.9,8.8,7.5,8.6
3.1,64.1,8.9,7.1,9.8
2.0,107.2,10.3,6.6,11.5
1.0,112.3,13.1,6.7,11.9
2.5,36.2,15.9,6.5,10.2
4.0,16.9,20.1,6.9,8.8
5.3,12.3,23.7,6.8,7.4
4.7,10.1,25.9,7.1,7.6
7.5,8.7,29.5,6.9,6.6
5.2,8.4,30.7,7.1,6.5
